business_segment,business_group,product_type,sales_area,total_costs,safety,class
SSR,ROV,Observation,ProjectsUK,Medium_Costs,Med_Risks,Not_Offshore
SSR,ROV,Observation,ProjectsUK,Medium_Costs,High_Risks,Not_Offshore
SSR,ROV,Observation,ProjectsUK,Big_Costs,Low_Risks,Not_Offshore
SSR,ROV,Observation,ProjectsUK,Big_Costs,Med_Risks,Not_Offshore
SSR,ROV,Observation,ProjectsUK,Big_Costs,High_Risks,Not_Offshore
SSR,ROV,Observation,ProjectsNorway,Small_Costs,Low_Risks,Not_Offshore
SSR,ROV,Observation,ProjectsNorway,Small_Costs,Med_Risks,Not_Offshore
SSR,ROV,Observation,ProjectsNorway,Small_Costs,High_Risks,4_Techs
SSR,ROV,Observation,ProjectsNorway,Medium_Costs,Low_Risks,Not_Offshore
SSR,ROV,Observation,ProjectsNorway,Medium_Costs,Med_Risks,4_Techs
SSR,ROV,Observation,ProjectsNorway,Medium_Costs,High_Risks,4_Techs
SSR,ROV,Observation,ProjectsNorway,Big_Costs,Low_Risks,Not_Offshore
SSR,ROV,Observation,ProjectsNorway,Big_Costs,Med_Risks,4_Techs
SSR,ROV,Observation,ProjectsNorway,Big_Costs,High_Risks,4_Techs
SSR,ROV,Observation,ProjectsBrazil,Small_Costs,Low_Risks,Not_Offshore
SSR,ROV,Observation,ProjectsBrazil,Small_Costs,Med_Risks,Not_Offshore
SSR,ROV,Observation,ProjectsBrazil,Small_Costs,High_Risks,4_Techs
SSR,ROV,Observation,ProjectsBrazil,Medium_Costs,Low_Risks,Not_Offshore
SSR,ROV,Observation,ProjectsBrazil,Medium_Costs,Med_Risks,4_Techs
SSR,ROV,Observation,ProjectsBrazil,Medium_Costs,High_Risks,4_Techs
SSR,ROV,Observation,ProjectsBrazil,Big_Costs,Low_Risks,Not_Offshore
SSR,ROV,Observation,ProjectsBrazil,Big_Costs,Med_Risks,4_Techs
SSR,ROV,Observation,ProjectsBrazil,Big_Costs,High_Risks,4_Techs
SSR,ROV,Intervention,ProjectsUK,Small_Costs,Low_Risks,Not_Offshore
SSR,ROV,Intervention,ProjectsUK,Small_Costs,Med_Risks,Not_Offshore
SSR,ROV,Intervention,ProjectsUK,Small_Costs,High_Risks,Not_Offshore
SSR,ROV,Intervention,ProjectsUK,Medium_Costs,Low_Risks,Not_Offshore
SSR,ROV,Intervention,ProjectsUK,Medium_Costs,Med_Risks,Not_Offshore
SSR,ROV,Intervention,ProjectsUK,Medium_Costs,High_Risks,Not_Offshore
SSR,ROV,Intervention,ProjectsUK,Big_Costs,Low_Risks,Not_Offshore
SSR,ROV,Intervention,ProjectsUK,Big_Costs,Med_Risks,Not_Offshore
SSR,ROV,Intervention,ProjectsUK,Big_Costs,High_Risks,Not_Offshore
SSR,ROV,Intervention,ProjectsNorway,Small_Costs,Low_Risks,Not_Offshore
SSR,ROV,Intervention,ProjectsNorway,Small_Costs,Med_Risks,Not_Offshore
SSR,ROV,Intervention,ProjectsNorway,Small_Costs,High_Risks,4_Techs
SSR,ROV,Intervention,ProjectsNorway,Medium_Costs,Low_Risks,Not_Offshore
SSR,ROV,Intervention,ProjectsNorway,Medium_Costs,Med_Risks,4_Techs
SSR,ROV,Intervention,ProjectsNorway,Medium_Costs,High_Risks,4_Techs
SSR,ROV,Intervention,ProjectsNorway,Big_Costs,Low_Risks,Not_Offshore
SSR,ROV,Intervention,ProjectsNorway,Big_Costs,Med_Risks,4_Techs
SSR,ROV,Intervention,ProjectsNorway,Big_Costs,High_Risks,4_Techs
SSR,ROV,Intervention,ProjectsBrazil,Small_Costs,Low_Risks,Not_Offshore
SSR,ROV,Intervention,ProjectsBrazil,Small_Costs,Med_Risks,Not_Offshore
SSR,ROV,Intervention,ProjectsBrazil,Small_Costs,High_Risks,4_Techs
SSR,ROV,Intervention,ProjectsBrazil,Medium_Costs,Low_Risks,Not_Offshore
SSR,ROV,Intervention,ProjectsBrazil,Medium_Costs,Med_Risks,4_Techs
SSR,ROV,Intervention,ProjectsBrazil,Medium_Costs,High_Risks,4_Techs
SSR,ROV,Intervention,ProjectsBrazil,Big_Costs,Low_Risks,Not_Offshore
SSR,ROV,Intervention,ProjectsBrazil,Big_Costs,Med_Risks,4_Techs
SSR,ROV,Intervention,ProjectsBrazil,Big_Costs,High_Risks,4_Techs
SSR,Controls,RWOCS,ProjectsUK,Small_Costs,Low_Risks,Not_Offshore
SSR,Controls,RWOCS,ProjectsUK,Small_Costs,Med_Risks,Not_Offshore
SSR,Controls,RWOCS,ProjectsUK,Small_Costs,High_Risks,Not_Offshore
SSR,Controls,RWOCS,ProjectsUK,Medium_Costs,Low_Risks,Not_Offshore
SSR,Controls,RWOCS,ProjectsUK,Medium_Costs,Med_Risks,Not_Offshore
SSR,Controls,RWOCS,ProjectsUK,Medium_Costs,High_Risks,Not_Offshore
SSR,Controls,RWOCS,ProjectsUK,Big_Costs,Low_Risks,Not_Offshore
SSR,Controls,RWOCS,ProjectsUK,Big_Costs,Med_Risks,Not_Offshore
SSR,Controls,RWOCS,ProjectsUK,Big_Costs,High_Risks,Not_Offshore
SSR,Controls,RWOCS,ProjectsNorway,Small_Costs,Low_Risks,Not_Offshore
SSR,Controls,RWOCS,ProjectsNorway,Small_Costs,Med_Risks,Not_Offshore
SSR,Controls,RWOCS,ProjectsNorway,Small_Costs,High_Risks,4_Techs
SSR,Controls,RWOCS,ProjectsNorway,Medium_Costs,Low_Risks,Not_Offshore
SSR,Controls,RWOCS,ProjectsNorway,Medium_Costs,Med_Risks,Not_Offshore
SSR,Controls,RWOCS,ProjectsNorway,Medium_Costs,High_Risks,4_Techs
SSR,Controls,RWOCS,ProjectsNorway,Big_Costs,Low_Risks,Not_Offshore
SSR,Controls,RWOCS,ProjectsNorway,Big_Costs,Med_Risks,4_Techs
SSR,Controls,RWOCS,ProjectsNorway,Big_Costs,High_Risks,4_Techs
SSR,Controls,RWOCS,ProjectsBrazil,Small_Costs,Low_Risks,Not_Offshore
SSR,Controls,RWOCS,ProjectsBrazil,Small_Costs,Med_Risks,Not_Offshore
SSR,Controls,RWOCS,ProjectsBrazil,Small_Costs,High_Risks,Not_Offshore
SSR,Controls,RWOCS,ProjectsBrazil,Medium_Costs,Low_Risks,Not_Offshore
SSR,Controls,RWOCS,ProjectsBrazil,Medium_Costs,Med_Risks,Not_Offshore
SSR,Controls,RWOCS,ProjectsBrazil,Medium_Costs,High_Risks,4_Techs
SSR,Controls,RWOCS,ProjectsBrazil,Big_Costs,Low_Risks,Not_Offshore
SSR,Controls,RWOCS,ProjectsBrazil,Big_Costs,Med_Risks,4_Techs
SSR,Controls,RWOCS,ProjectsBrazil,Big_Costs,High_Risks,4_Techs
SSR,Controls,Drill_Support,ProjectsUK,Small_Costs,Low_Risks,Not_Offshore
SSR,Controls,Drill_Support,ProjectsUK,Small_Costs,Med_Risks,Not_Offshore
SSR,Controls,Drill_Support,ProjectsUK,Small_Costs,High_Risks,Not_Offshore
SSR,Controls,Drill_Support,ProjectsUK,Medium_Costs,Low_Risks,Not_Offshore
SSR,Controls,Drill_Support,ProjectsUK,Medium_Costs,Med_Risks,Not_Offshore
SSR,Controls,Drill_Support,ProjectsUK,Medium_Costs,High_Risks,Not_Offshore
SSR,Controls,Drill_Support,ProjectsUK,Big_Costs,Low_Risks,Not_Offshore
SSR,Controls,Drill_Support,ProjectsUK,Big_Costs,Med_Risks,Not_Offshore
SSR,Controls,Drill_Support,ProjectsUK,Big_Costs,High_Risks,Not_Offshore
SSR,Controls,Drill_Support,ProjectsNorway,Small_Costs,Low_Risks,Not_Offshore
SSR,Controls,Drill_Support,ProjectsNorway,Small_Costs,Med_Risks,Not_Offshore
SSR,Controls,Drill_Support,ProjectsNorway,Small_Costs,High_Risks,4_Techs
SSR,Controls,Drill_Support,ProjectsNorway,Medium_Costs,Low_Risks,Not_Offshore
SSR,Controls,Drill_Support,ProjectsNorway,Medium_Costs,Med_Risks,Not_Offshore
SSR,Controls,Drill_Support,ProjectsNorway,Medium_Costs,High_Risks,4_Techs
SSR,Controls,Drill_Support,ProjectsNorway,Big_Costs,Low_Risks,Not_Offshore
SSR,Controls,Drill_Support,ProjectsNorway,Big_Costs,Med_Risks,4_Techs
SSR,Controls,Drill_Support,ProjectsNorway,Big_Costs,High_Risks,4_Techs
SSR,Controls,Drill_Support,ProjectsBrazil,Small_Costs,Low_Risks,Not_Offshore
SSR,Controls,Drill_Support,ProjectsBrazil,Small_Costs,Med_Risks,Not_Offshore
SSR,Controls,Drill_Support,ProjectsBrazil,Small_Costs,High_Risks,4_Techs
SSR,Controls,Drill_Support,ProjectsBrazil,Medium_Costs,Low_Risks,Not_Offshore
SSR,Controls,Drill_Support,ProjectsBrazil,Medium_Costs,Med_Risks,4_Techs
SSR,Controls,Drill_Support,ProjectsBrazil,Medium_Costs,High_Risks,4_Techs
SSR,Controls,Drill_Support,ProjectsBrazil,Big_Costs,Low_Risks,Not_Offshore
SSR,Controls,Drill_Support,ProjectsBrazil,Big_Costs,Med_Risks,4_Techs
SSR,Controls,Drill_Support,ProjectsBrazil,Big_Costs,High_Risks,4_Techs
SSR,Controls,Observation,ProjectsUK,Small_Costs,Low_Risks,Not_Offshore
SSR,Controls,Observation,ProjectsUK,Small_Costs,Med_Risks,Not_Offshore
SSR,Controls,Observation,ProjectsUK,Small_Costs,High_Risks,Not_Offshore
SSR,Controls,Observation,ProjectsUK,Medium_Costs,Low_Risks,Not_Offshore
SSR,Controls,Observation,ProjectsUK,Medium_Costs,Med_Risks,Not_Offshore
SSR,Controls,Observation,ProjectsUK,Medium_Costs,High_Risks,Not_Offshore
SSR,Controls,Observation,ProjectsUK,Big_Costs,Low_Risks,Not_Offshore
SSR,Controls,Observation,ProjectsUK,Big_Costs,Med_Risks,Not_Offshore
SSR,Controls,Observation,ProjectsUK,Big_Costs,High_Risks,Not_Offshore
SSR,Controls,Observation,ProjectsNorway,Small_Costs,Low_Risks,Not_Offshore
SSR,Controls,Observation,ProjectsNorway,Small_Costs,Med_Risks,Not_Offshore
SSR,Controls,Observation,ProjectsNorway,Small_Costs,High_Risks,4_Techs
SSR,Controls,Observation,ProjectsNorway,Medium_Costs,Low_Risks,Not_Offshore
SSR,Controls,Observation,ProjectsNorway,Medium_Costs,Med_Risks,4_Techs
SSR,Controls,Observation,ProjectsNorway,Medium_Costs,High_Risks,4_Techs
SSR,Controls,Observation,ProjectsNorway,Big_Costs,Low_Risks,Not_Offshore
SSR,Controls,Observation,ProjectsNorway,Big_Costs,Med_Risks,4_Techs
SSR,Controls,Observation,ProjectsNorway,Big_Costs,High_Risks,4_Techs
SSR,Controls,Observation,ProjectsBrazil,Small_Costs,Low_Risks,Not_Offshore
SSR,Controls,Observation,ProjectsBrazil,Small_Costs,Med_Risks,Not_Offshore
SSR,Controls,Observation,ProjectsBrazil,Small_Costs,High_Risks,4_Techs
SSR,Controls,Observation,ProjectsBrazil,Medium_Costs,Low_Risks,Not_Offshore
SSR,Controls,Observation,ProjectsBrazil,Medium_Costs,Med_Risks,4_Techs
SSR,Controls,Observation,ProjectsBrazil,Medium_Costs,High_Risks,4_Techs
SSR,Controls,Observation,ProjectsBrazil,Big_Costs,Low_Risks,Not_Offshore
SSR,Controls,Observation,ProjectsBrazil,Big_Costs,Med_Risks,4_Techs
SSR,Controls,Observation,ProjectsBrazil,Big_Costs,High_Risks,4_Techs
SSR,Controls,Intervention,ProjectsUK,Small_Costs,Low_Risks,Not_Offshore
SSR,Controls,Intervention,ProjectsUK,Small_Costs,Med_Risks,Not_Offshore
SSR,Controls,Intervention,ProjectsUK,Small_Costs,High_Risks,Not_Offshore
SSR,Controls,Intervention,ProjectsUK,Medium_Costs,Low_Risks,Not_Offshore
SSR,Controls,Intervention,ProjectsUK,Medium_Costs,Med_Risks,Not_Offshore
SSR,Controls,Intervention,ProjectsUK,Medium_Costs,High_Risks,Not_Offshore
SSR,Controls,Intervention,ProjectsUK,Big_Costs,Low_Risks,Not_Offshore
SSR,Controls,Intervention,ProjectsUK,Big_Costs,Med_Risks,Not_Offshore
SSR,Controls,Intervention,ProjectsUK,Big_Costs,High_Risks,Not_Offshore
SSR,Controls,Intervention,ProjectsNorway,Small_Costs,Low_Risks,Not_Offshore
SSR,Controls,Intervention,ProjectsNorway,Small_Costs,Med_Risks,Not_Offshore
SSR,Controls,Intervention,ProjectsNorway,Small_Costs,High_Risks,4_Techs
SSR,Controls,Intervention,ProjectsNorway,Medium_Costs,Low_Risks,Not_Offshore
SSR,Controls,Intervention,ProjectsNorway,Medium_Costs,Med_Risks,4_Techs
SSR,Controls,Intervention,ProjectsNorway,Medium_Costs,High_Risks,4_Techs
SSR,Controls,Intervention,ProjectsNorway,Big_Costs,Low_Risks,Not_Offshore
SSR,Controls,Intervention,ProjectsNorway,Big_Costs,Med_Risks,4_Techs
SSR,Controls,Intervention,ProjectsNorway,Big_Costs,High_Risks,4_Techs
SSR,Controls,Intervention,ProjectsBrazil,Small_Costs,Low_Risks,Not_Offshore
SSR,Controls,Intervention,ProjectsBrazil,Small_Costs,Med_Risks,Not_Offshore
SSR,Controls,Intervention,ProjectsBrazil,Small_Costs,High_Risks,4_Techs
SSR,Controls,Intervention,ProjectsBrazil,Medium_Costs,Low_Risks,Not_Offshore
SSR,Controls,Intervention,ProjectsBrazil,Medium_Costs,Med_Risks,4_Techs
SSR,Controls,Intervention,ProjectsBrazil,Medium_Costs,High_Risks,4_Techs
SSR,Controls,Intervention,ProjectsBrazil,Big_Costs,Low_Risks,Not_Offshore
SSR,Controls,Intervention,ProjectsBrazil,Big_Costs,Med_Risks,4_Techs
SSR,Controls,Intervention,ProjectsBrazil,Big_Costs,High_Risks,4_Techs
SSR,Intervention,RWOCS,ProjectsUK,Small_Costs,Low_Risks,Not_Offshore
SSR,Intervention,RWOCS,ProjectsUK,Small_Costs,Med_Risks,Not_Offshore
SSR,Intervention,RWOCS,ProjectsUK,Small_Costs,High_Risks,Not_Offshore
SSR,Intervention,RWOCS,ProjectsUK,Medium_Costs,Low_Risks,Not_Offshore
SSR,Intervention,RWOCS,ProjectsUK,Medium_Costs,Med_Risks,Not_Offshore
SSR,Intervention,RWOCS,ProjectsUK,Medium_Costs,High_Risks,Not_Offshore
SSR,Intervention,RWOCS,ProjectsUK,Big_Costs,Low_Risks,Not_Offshore
SSR,Intervention,RWOCS,ProjectsUK,Big_Costs,Med_Risks,Not_Offshore
SSR,Intervention,RWOCS,ProjectsUK,Big_Costs,High_Risks,Not_Offshore
SSR,Intervention,RWOCS,ProjectsNorway,Small_Costs,Low_Risks,Not_Offshore
SSR,Intervention,RWOCS,ProjectsNorway,Small_Costs,Med_Risks,Not_Offshore
SSR,Intervention,RWOCS,ProjectsNorway,Small_Costs,High_Risks,4_Techs
SSR,Intervention,RWOCS,ProjectsNorway,Medium_Costs,Low_Risks,Not_Offshore
SSR,Intervention,RWOCS,ProjectsNorway,Medium_Costs,Med_Risks,Not_Offshore
SSR,Intervention,RWOCS,ProjectsNorway,Medium_Costs,High_Risks,4_Techs
SSR,Intervention,RWOCS,ProjectsNorway,Big_Costs,Low_Risks,Not_Offshore
SSR,Intervention,RWOCS,ProjectsNorway,Big_Costs,Med_Risks,4_Techs
SSR,Intervention,RWOCS,ProjectsNorway,Big_Costs,High_Risks,4_Techs
SSR,Intervention,RWOCS,ProjectsBrazil,Small_Costs,Low_Risks,Not_Offshore
SSR,Intervention,RWOCS,ProjectsBrazil,Small_Costs,Med_Risks,Not_Offshore
SSR,Intervention,RWOCS,ProjectsBrazil,Small_Costs,High_Risks,Not_Offshore
SSR,Intervention,RWOCS,ProjectsBrazil,Medium_Costs,Low_Risks,Not_Offshore
SSR,Intervention,RWOCS,ProjectsBrazil,Medium_Costs,Med_Risks,Not_Offshore
SSR,Intervention,RWOCS,ProjectsBrazil,Medium_Costs,High_Risks,4_Techs
SSR,Intervention,RWOCS,ProjectsBrazil,Big_Costs,Low_Risks,Not_Offshore
SSR,Intervention,RWOCS,ProjectsBrazil,Big_Costs,Med_Risks,4_Techs
SSR,Intervention,RWOCS,ProjectsBrazil,Big_Costs,High_Risks,4_Techs
SSR,Intervention,Drill_Support,ProjectsUK,Small_Costs,Low_Risks,Not_Offshore
SSR,Intervention,Drill_Support,ProjectsUK,Small_Costs,Med_Risks,Not_Offshore
SSR,Intervention,Drill_Support,ProjectsUK,Small_Costs,High_Risks,Not_Offshore
SSR,Intervention,Drill_Support,ProjectsUK,Medium_Costs,Low_Risks,Not_Offshore
SSR,Intervention,Drill_Support,ProjectsUK,Medium_Costs,Med_Risks,Not_Offshore
SSR,Intervention,Drill_Support,ProjectsUK,Medium_Costs,High_Risks,Not_Offshore
SSR,Intervention,Drill_Support,ProjectsUK,Big_Costs,Low_Risks,Not_Offshore
SSR,Intervention,Drill_Support,ProjectsUK,Big_Costs,Med_Risks,Not_Offshore
SSR,Intervention,Drill_Support,ProjectsUK,Big_Costs,High_Risks,Not_Offshore
SSR,Intervention,Drill_Support,ProjectsNorway,Small_Costs,Low_Risks,Not_Offshore
SSR,Intervention,Drill_Support,ProjectsNorway,Small_Costs,Med_Risks,Not_Offshore
SSR,Intervention,Drill_Support,ProjectsNorway,Small_Costs,High_Risks,4_Techs
SSR,Intervention,Drill_Support,ProjectsNorway,Medium_Costs,Low_Risks,Not_Offshore
SSR,Intervention,Drill_Support,ProjectsNorway,Medium_Costs,Med_Risks,Not_Offshore
SSR,Intervention,Drill_Support,ProjectsNorway,Medium_Costs,High_Risks,4_Techs
SSR,Intervention,Drill_Support,ProjectsNorway,Big_Costs,Low_Risks,Not_Offshore
SSR,Intervention,Drill_Support,ProjectsNorway,Big_Costs,Med_Risks,4_Techs
SSR,Intervention,Drill_Support,ProjectsNorway,Big_Costs,High_Risks,4_Techs
SSR,Intervention,Drill_Support,ProjectsBrazil,Small_Costs,Low_Risks,Not_Offshore
SSR,Intervention,Drill_Support,ProjectsBrazil,Small_Costs,Med_Risks,Not_Offshore
SSR,Intervention,Drill_Support,ProjectsBrazil,Small_Costs,High_Risks,4_Techs
SSR,Intervention,Drill_Support,ProjectsBrazil,Medium_Costs,Low_Risks,Not_Offshore
SSR,Intervention,Drill_Support,ProjectsBrazil,Medium_Costs,Med_Risks,4_Techs
SSR,Intervention,Drill_Support,ProjectsBrazil,Medium_Costs,High_Risks,4_Techs
SSR,Intervention,Drill_Support,ProjectsBrazil,Big_Costs,Low_Risks,Not_Offshore
SSR,Intervention,Drill_Support,ProjectsBrazil,Big_Costs,Med_Risks,4_Techs
SSR,Intervention,Drill_Support,ProjectsBrazil,Big_Costs,High_Risks,4_Techs
SSR,Intervention,Observation,ProjectsUK,Small_Costs,Low_Risks,Not_Offshore
SSR,Intervention,Observation,ProjectsUK,Small_Costs,Med_Risks,Not_Offshore
SSR,Intervention,Observation,ProjectsUK,Small_Costs,High_Risks,Not_Offshore
SSR,Intervention,Observation,ProjectsUK,Medium_Costs,Low_Risks,Not_Offshore
SSR,Intervention,Observation,ProjectsUK,Medium_Costs,Med_Risks,Not_Offshore
SSR,Intervention,Observation,ProjectsUK,Medium_Costs,High_Risks,Not_Offshore
SSR,Intervention,Observation,ProjectsUK,Big_Costs,Low_Risks,Not_Offshore
SSR,Intervention,Observation,ProjectsUK,Big_Costs,Med_Risks,Not_Offshore
SSR,Intervention,Observation,ProjectsUK,Big_Costs,High_Risks,Not_Offshore
SSR,Intervention,Observation,ProjectsNorway,Small_Costs,Low_Risks,Not_Offshore
SSR,Intervention,Observation,ProjectsNorway,Small_Costs,Med_Risks,Not_Offshore
SSR,Intervention,Observation,ProjectsNorway,Small_Costs,High_Risks,4_Techs
SSR,Intervention,Observation,ProjectsNorway,Medium_Costs,Low_Risks,Not_Offshore
SSR,Intervention,Observation,ProjectsNorway,Medium_Costs,Med_Risks,4_Techs
SSR,Intervention,Observation,ProjectsNorway,Medium_Costs,High_Risks,4_Techs
SSR,Intervention,Observation,ProjectsNorway,Big_Costs,Low_Risks,Not_Offshore
SSR,Intervention,Observation,ProjectsNorway,Big_Costs,Med_Risks,4_Techs
SSR,Intervention,Observation,ProjectsNorway,Big_Costs,High_Risks,4_Techs
SSR,Intervention,Observation,ProjectsBrazil,Small_Costs,Low_Risks,Not_Offshore
SSR,Intervention,Observation,ProjectsBrazil,Small_Costs,Med_Risks,Not_Offshore
SSR,Intervention,Observation,ProjectsBrazil,Small_Costs,High_Risks,4_Techs
SSR,Intervention,Observation,ProjectsBrazil,Medium_Costs,Low_Risks,Not_Offshore
SSR,Intervention,Observation,ProjectsBrazil,Medium_Costs,Med_Risks,4_Techs
SSR,Intervention,Observation,ProjectsBrazil,Medium_Costs,High_Risks,4_Techs
SSR,Intervention,Observation,ProjectsBrazil,Big_Costs,Low_Risks,Not_Offshore
SSR,Intervention,Observation,ProjectsBrazil,Big_Costs,Med_Risks,4_Techs
SSR,Intervention,Observation,ProjectsBrazil,Big_Costs,High_Risks,4_Techs
SSR,Intervention,Intervention,ProjectsUK,Small_Costs,Low_Risks,Not_Offshore
SSR,Intervention,Intervention,ProjectsUK,Small_Costs,Med_Risks,Not_Offshore
SSR,Intervention,Intervention,ProjectsUK,Small_Costs,High_Risks,Not_Offshore
SSR,Intervention,Intervention,ProjectsUK,Medium_Costs,Low_Risks,Not_Offshore
SSR,Intervention,Intervention,ProjectsUK,Medium_Costs,Med_Risks,Not_Offshore
SSR,Intervention,Intervention,ProjectsUK,Medium_Costs,High_Risks,Not_Offshore
SSR,Intervention,Intervention,ProjectsUK,Big_Costs,Low_Risks,Not_Offshore
SSR,Intervention,Intervention,ProjectsUK,Big_Costs,Med_Risks,Not_Offshore
SSR,Intervention,Intervention,ProjectsUK,Big_Costs,High_Risks,Not_Offshore
SSR,Intervention,Intervention,ProjectsNorway,Small_Costs,Low_Risks,Not_Offshore
SSR,Intervention,Intervention,ProjectsNorway,Small_Costs,Med_Risks,Not_Offshore
SSR,Intervention,Intervention,ProjectsNorway,Small_Costs,High_Risks,4_Techs
SSR,Intervention,Intervention,ProjectsNorway,Medium_Costs,Low_Risks,Not_Offshore
SSR,Intervention,Intervention,ProjectsNorway,Medium_Costs,Med_Risks,4_Techs
SSR,Intervention,Intervention,ProjectsNorway,Medium_Costs,High_Risks,4_Techs
SSR,Intervention,Intervention,ProjectsNorway,Big_Costs,Low_Risks,Not_Offshore
SSR,Intervention,Intervention,ProjectsNorway,Big_Costs,Med_Risks,4_Techs
SSR,Intervention,Intervention,ProjectsNorway,Big_Costs,High_Risks,4_Techs
SSR,Intervention,Intervention,ProjectsBrazil,Small_Costs,Low_Risks,Not_Offshore
SSR,Intervention,Intervention,ProjectsBrazil,Small_Costs,Med_Risks,Not_Offshore
SSR,Intervention,Intervention,ProjectsBrazil,Small_Costs,High_Risks,4_Techs
SSR,Intervention,Intervention,ProjectsBrazil,Medium_Costs,Low_Risks,Not_Offshore
SSR,Intervention,Intervention,ProjectsBrazil,Medium_Costs,Med_Risks,4_Techs
SSR,Intervention,Intervention,ProjectsBrazil,Medium_Costs,High_Risks,4_Techs
SSR,Intervention,Intervention,ProjectsBrazil,Big_Costs,Low_Risks,Not_Offshore
SSR,Intervention,Intervention,ProjectsBrazil,Big_Costs,Med_Risks,4_Techs
SSR,Intervention,Intervention,ProjectsBrazil,Big_Costs,High_Risks,4_Techs
IMDS,Engineered_Solutions,RWOCS,ProjectsUK,Small_Costs,Low_Risks,Not_Offshore
IMDS,Engineered_Solutions,RWOCS,ProjectsUK,Small_Costs,Med_Risks,Not_Offshore
IMDS,Engineered_Solutions,RWOCS,ProjectsUK,Small_Costs,High_Risks,Not_Offshore
IMDS,Engineered_Solutions,RWOCS,ProjectsUK,Medium_Costs,Low_Risks,Not_Offshore
IMDS,Engineered_Solutions,RWOCS,ProjectsUK,Medium_Costs,Med_Risks,Not_Offshore
IMDS,Engineered_Solutions,RWOCS,ProjectsUK,Medium_Costs,High_Risks,Not_Offshore
IMDS,Engineered_Solutions,RWOCS,ProjectsUK,Big_Costs,Low_Risks,Not_Offshore
IMDS,Engineered_Solutions,RWOCS,ProjectsUK,Big_Costs,Med_Risks,Not_Offshore
IMDS,Engineered_Solutions,RWOCS,ProjectsUK,Big_Costs,High_Risks,Not_Offshore
IMDS,Engineered_Solutions,RWOCS,ProjectsNorway,Small_Costs,Low_Risks,Not_Offshore
IMDS,Engineered_Solutions,RWOCS,ProjectsNorway,Small_Costs,Med_Risks,Not_Offshore
IMDS,Engineered_Solutions,RWOCS,ProjectsNorway,Small_Costs,High_Risks,4_Techs
IMDS,Engineered_Solutions,RWOCS,ProjectsNorway,Medium_Costs,Low_Risks,Not_Offshore
IMDS,Engineered_Solutions,RWOCS,ProjectsNorway,Medium_Costs,Med_Risks,Not_Offshore
IMDS,Engineered_Solutions,RWOCS,ProjectsNorway,Medium_Costs,High_Risks,4_Techs
IMDS,Engineered_Solutions,RWOCS,ProjectsNorway,Big_Costs,Low_Risks,Not_Offshore
IMDS,Engineered_Solutions,RWOCS,ProjectsNorway,Big_Costs,Med_Risks,4_Techs
IMDS,Engineered_Solutions,RWOCS,ProjectsNorway,Big_Costs,High_Risks,4_Techs
IMDS,Engineered_Solutions,RWOCS,ProjectsBrazil,Small_Costs,Low_Risks,Not_Offshore
IMDS,Engineered_Solutions,RWOCS,ProjectsBrazil,Small_Costs,Med_Risks,Not_Offshore
IMDS,Engineered_Solutions,RWOCS,ProjectsBrazil,Small_Costs,High_Risks,Not_Offshore
IMDS,Engineered_Solutions,RWOCS,ProjectsBrazil,Medium_Costs,Low_Risks,Not_Offshore
IMDS,Engineered_Solutions,RWOCS,ProjectsBrazil,Medium_Costs,Med_Risks,Not_Offshore
IMDS,Engineered_Solutions,RWOCS,ProjectsBrazil,Medium_Costs,High_Risks,4_Techs
IMDS,Engineered_Solutions,RWOCS,ProjectsBrazil,Big_Costs,Low_Risks,Not_Offshore
IMDS,Engineered_Solutions,RWOCS,ProjectsBrazil,Big_Costs,Med_Risks,4_Techs
IMDS,Engineered_Solutions,RWOCS,ProjectsBrazil,Big_Costs,High_Risks,4_Techs
IMDS,Engineered_Solutions,Drill_Support,ProjectsUK,Small_Costs,Low_Risks,Not_Offshore
IMDS,Engineered_Solutions,Drill_Support,ProjectsUK,Small_Costs,Med_Risks,Not_Offshore
IMDS,Engineered_Solutions,Drill_Support,ProjectsUK,Small_Costs,High_Risks,Not_Offshore
IMDS,Engineered_Solutions,Drill_Support,ProjectsUK,Medium_Costs,Low_Risks,Not_Offshore
IMDS,Engineered_Solutions,Drill_Support,ProjectsUK,Medium_Costs,Med_Risks,Not_Offshore
IMDS,Engineered_Solutions,Drill_Support,ProjectsUK,Medium_Costs,High_Risks,Not_Offshore
IMDS,Engineered_Solutions,Drill_Support,ProjectsUK,Big_Costs,Low_Risks,Not_Offshore
IMDS,Engineered_Solutions,Drill_Support,ProjectsUK,Big_Costs,Med_Risks,Not_Offshore
IMDS,Engineered_Solutions,Drill_Support,ProjectsUK,Big_Costs,High_Risks,Not_Offshore
IMDS,Engineered_Solutions,Drill_Support,ProjectsNorway,Small_Costs,Low_Risks,Not_Offshore
IMDS,Engineered_Solutions,Drill_Support,ProjectsNorway,Small_Costs,Med_Risks,Not_Offshore
IMDS,Engineered_Solutions,Drill_Support,ProjectsNorway,Small_Costs,High_Risks,4_Techs
IMDS,Engineered_Solutions,Drill_Support,ProjectsNorway,Medium_Costs,Low_Risks,Not_Offshore
IMDS,Engineered_Solutions,Drill_Support,ProjectsNorway,Medium_Costs,Med_Risks,Not_Offshore
IMDS,Engineered_Solutions,Drill_Support,ProjectsNorway,Medium_Costs,High_Risks,4_Techs
IMDS,Engineered_Solutions,Drill_Support,ProjectsNorway,Big_Costs,Low_Risks,Not_Offshore
